,code,powiat,type,year,value
4048,2205000,Powiat kartuski,grand total,2012,2973.37
4049,2206000,Powiat kościerski,grand total,2012,2832.98
4050,2207000,Powiat kwidzyński,grand total,2012,3421.1
4051,2208000,Powiat lęborski,grand total,2012,3146.36
4052,2209000,Powiat malborski,grand total,2012,3127.32
4053,2210000,Powiat nowodworski,grand total,2012,3114.1
4054,2211000,Powiat pucki,grand total,2012,3144.54
4055,2212000,Powiat słupski,grand total,2012,3016.33
4056,2213000,Powiat starogardzki,grand total,2012,3245.52
4057,2214000,Powiat tczewski,grand total,2012,3412.17
4058,2215000,Powiat wejherowski,grand total,2012,3091.32
4059,2216000,Powiat sztumski,grand total,2012,3017.1
4060,2261000,City with powiat status Gdańsk,grand total,2012,4411.71
4061,2262000,City with powiat status Gdynia,grand total,2012,4067.07
4062,2263000,City with powiat status Słupsk,grand total,2012,3234.17
4063,2264000,City with powiat status Sopot,grand total,2012,4375.89
4064,2401000,Powiat będziński,grand total,2012,3063.96
4065,2402000,Powiat bielski,grand total,2012,3264.41
4066,2403000,Powiat cieszyński,grand total,2012,3096.49
4067,2404000,Powiat częstochowski,grand total,2012,2865.95
4068,2405000,Powiat gliwicki,grand total,2012,3063.8
4069,2406000,Powiat kłobucki,grand total,2012,2661.08
4070,2407000,Powiat lubliniecki,grand total,2012,3119.98
4071,2408000,Powiat mikołowski,grand total,2012,3198.68
4072,2409000,Powiat myszkowski,grand total,2012,2958.11
4073,2410000,Powiat pszczyński,grand total,2012,3056.79
4074,2411000,Powiat raciborski,grand total,2012,3344.49
4075,2412000,Powiat rybnicki,grand total,2012,3217.2
4076,2413000,Powiat tarnogórski,grand total,2012,3124.35
4077,2414000,Powiat bieruńsko-lędziński,grand total,2012,3375.35
4078,2415000,Powiat wodzisławski,grand total,2012,2904.69
4079,2416000,Powiat zawierciański,grand total,2012,3247.65
4080,2417000,Powiat żywiecki,grand total,2012,3712.48
4081,2461000,City with powiat status Bielsko-Biała,grand total,2012,3576.4
4082,2462000,City with powiat status Bytom,grand total,2012,3319.18
4083,2463000,City with powiat status Chorzów,grand total,2012,3384.99
4084,2464000,City with powiat status Częstochowa,grand total,2012,3308.53
4085,2465000,City with powiat status Dąbrowa Górnicza,grand total,2012,4255.34
4086,2466000,City with powiat status Gliwice,grand total,2012,4137.93
4087,2467000,City with powiat status Jastrzębie-Zdrój,grand total,2012,5974.57
4088,2468000,City with powiat status Jaworzno,grand total,2012,4226.59
4089,2469000,City with powiat status Katowice,grand total,2012,4966.8
4090,2470000,City with powiat status Mysłowice,grand total,2012,3461.96
4091,2471000,City with powiat status Piekary Śląskie,grand total,2012,3192.45
4092,2472000,City with powiat status Ruda Śląska,grand total,2012,3309.17
4093,2473000,City with powiat status Rybnik,grand total,2012,3459.52
4094,2474000,City with powiat status Siemianowice Śląskie,grand total,2012,3338.13
4095,2475000,City with powiat status Sosnowiec,grand total,2012,3372.99
4096,2476000,City with powiat status Świętochłowice,grand total,2012,2926.12
4097,2477000,City with powiat status Tychy,grand total,2012,3558.72
4098,2478000,City with powiat status Zabrze,grand total,2012,3672.55
4099,2479000,City with powiat status Żory,grand total,2012,3224.73
4100,2601000,Powiat buski,grand total,2012,2902.83
4101,2602000,Powiat jędrzejowski,grand total,2012,3611.17
4102,2603000,Powiat kazimierski,grand total,2012,2876.72
4103,2604000,Powiat kielecki,grand total,2012,2914.39
4104,2605000,Powiat konecki,grand total,2012,3031.59
4105,2606000,Powiat opatowski,grand total,2012,3014.36
4106,2607000,Powiat ostrowiecki,grand total,2012,3084.28
4107,2608000,Powiat pińczowski,grand total,2012,3100.89
4108,2609000,Powiat sandomierski,grand total,2012,3397.35
4109,2610000,Powiat skarżyski,grand total,2012,3119.33
4110,2611000,Powiat starachowicki,grand total,2012,2963.95
4111,2612000,Powiat staszowski,grand total,2012,3490.75
4112,2613000,Powiat włoszczowski,grand total,2012,3259.56
4113,2661000,City with powiat status Kielce,grand total,2012,3467.85
4114,2801000,Powiat bartoszycki,grand total,2012,3044.14
4115,2802000,Powiat braniewski,grand total,2012,3038.26
4116,2803000,Powiat działdowski,grand total,2012,2871.83
4117,2804000,Powiat elbląski,grand total,2012,2917.0
4118,2805000,Powiat ełcki,grand total,2012,2960.87
4119,2806000,Powiat giżycki,grand total,2012,2938.61
4120,2807000,Powiat iławski,grand total,2012,2741.51
4121,2808000,Powiat kętrzyński,grand total,2012,2816.29
4122,2809000,Powiat lidzbarski,grand total,2012,2923.59
4123,2810000,Powiat mrągowski,grand total,2012,2839.59
4124,2811000,Powiat nidzicki,grand total,2012,2803.04
4125,2812000,Powiat nowomiejski,grand total,2012,2738.13
4126,2813000,Powiat olecki,grand total,2012,2924.79
4127,2814000,Powiat olsztyński,grand total,2012,3178.11
4128,2815000,Powiat ostródzki,grand total,2012,2950.32
4129,2816000,Powiat piski,grand total,2012,3039.3
4130,2817000,Powiat szczycieński,grand total,2012,3153.84
4131,2818000,Powiat gołdapski,grand total,2012,2699.45
4132,2819000,Powiat węgorzewski,grand total,2012,2781.46
4133,2861000,City with powiat status Elbląg,grand total,2012,3363.24
4134,2862000,City with powiat status Olsztyn,grand total,2012,3649.18
4135,3001000,Powiat chodzieski,grand total,2012,3020.99
4136,3002000,Powiat czarnkowsko-trzcianecki,grand total,2012,3149.29
4137,3003000,Powiat gnieźnieński,grand total,2012,3006.57
4138,3004000,Powiat gostyński,grand total,2012,3124.88
4139,3005000,Powiat grodziski,grand total,2012,2819.79
4140,3006000,Powiat jarociński,grand total,2012,2596.34
4141,3007000,Powiat kaliski,grand total,2012,2723.72
4142,3008000,Powiat kępiński,grand total,2012,2349.11
4143,3009000,Powiat kolski,grand total,2012,3350.56
4144,3010000,Powiat koniński,grand total,2012,3219.51
4145,3011000,Powiat kościański,grand total,2012,2955.65
4146,3012000,Powiat krotoszyński,grand total,2012,2729.22
4147,3013000,Powiat leszczyński,grand total,2012,3450.36
4148,3014000,Powiat międzychodzki,grand total,2012,2839.46
4149,3015000,Powiat nowotomyski,grand total,2012,3167.43
4150,3016000,Powiat obornicki,grand total,2012,3197.81
4151,3017000,Powiat ostrowski,grand total,2012,3002.27
4152,3018000,Powiat ostrzeszowski,grand total,2012,3010.05
4153,3019000,Powiat pilski,grand total,2012,3263.28
4154,3020000,Powiat pleszewski,grand total,2012,2881.88
4155,3021000,Powiat poznański,grand total,2012,3405.01
4156,3022000,Powiat rawicki,grand total,2012,2716.43
4157,3023000,Powiat słupecki,grand total,2012,2886.83
4158,3024000,Powiat szamotulski,grand total,2012,3569.58
4159,3025000,Powiat średzki,grand total,2012,3238.52
4160,3026000,Powiat śremski,grand total,2012,2998.45
4161,3027000,Powiat turecki,grand total,2012,2977.38
4162,3028000,Powiat wągrowiecki,grand total,2012,3084.27
4163,3029000,Powiat wolsztyński,grand total,2012,2708.32
4164,3030000,Powiat wrzesiński,grand total,2012,2932.62
4165,3031000,Powiat złotowski,grand total,2012,2922.82
4166,3061000,City with powiat status Kalisz,grand total,2012,3150.01
4167,3062000,City with powiat status Konin,grand total,2012,3483.18
4168,3063000,City with powiat status Leszno,grand total,2012,2977.96
4169,3064000,City with powiat status Poznań,grand total,2012,4119.68
4170,3201000,Powiat białogardzki,grand total,2012,3090.04
4171,3202000,Powiat choszczeński,grand total,2012,3151.12
4172,3203000,Powiat drawski,grand total,2012,2827.94
4173,3204000,Powiat goleniowski,grand total,2012,3265.66
4174,3205000,Powiat gryficki,grand total,2012,2831.03
4175,3206000,Powiat gryfiński,grand total,2012,3222.07
4176,3207000,Powiat kamieński,grand total,2012,2968.4
4177,3208000,Powiat kołobrzeski,grand total,2012,3130.38
4178,3209000,Powiat koszaliński,grand total,2012,3118.05
4179,3210000,Powiat myśliborski,grand total,2012,3143.15
4180,3211000,Powiat policki,grand total,2012,3921.5
4181,3212000,Powiat pyrzycki,grand total,2012,2768.91
4182,3213000,Powiat sławieński,grand total,2012,2905.46
4183,3214000,Powiat stargardzki,grand total,2012,3171.47
4184,3215000,Powiat szczecinecki,grand total,2012,3244.82
4185,3216000,Powiat świdwiński,grand total,2012,2892.61
4186,3217000,Powiat wałecki,grand total,2012,3093.47
4187,3218000,Powiat łobeski,grand total,2012,3082.29
4188,3261000,City with powiat status Koszalin,grand total,2012,3323.31
4189,3262000,City with powiat status Szczecin,grand total,2012,3881.46
4190,3263000,City with powiat status Świnoujście,grand total,2012,3729.48
4191,201000,Powiat bolesławiecki,grand total,2013,3231.49
4192,202000,Powiat dzierżoniowski,grand total,2013,3156.11
4193,203000,Powiat głogowski,grand total,2013,3320.48
4194,204000,Powiat górowski,grand total,2013,3066.83
4195,205000,Powiat jaworski,grand total,2013,3040.71
4196,206000,Powiat karkonoski,grand total,2013,3128.87
4197,207000,Powiat kamiennogórski,grand total,2013,3045.35
4198,208000,Powiat kłodzki,grand total,2013,3200.48
4199,209000,Powiat legnicki,grand total,2013,3179.49
4200,210000,Powiat lubański,grand total,2013,3034.94
4201,211000,Powiat lubiński,grand total,2013,6641.4
4202,212000,Powiat lwówecki,grand total,2013,3104.47
4203,213000,Powiat milicki,grand total,2013,2935.92
4204,214000,Powiat oleśnicki,grand total,2013,3254.89
4205,215000,Powiat oławski,grand total,2013,3398.13
4206,216000,Powiat polkowicki,grand total,2013,4050.14
4207,217000,Powiat strzeliński,grand total,2013,3393.16
4208,218000,Powiat średzki,grand total,2013,3602.22
4209,219000,Powiat świdnicki,grand total,2013,3394.63
4210,220000,Powiat trzebnicki,grand total,2013,3166.96
4211,221000,Powiat wałbrzyski,grand total,2013,3138.11
4212,222000,Powiat wołowski,grand total,2013,3554.83
4213,223000,Powiat wrocławski,grand total,2013,3638.25
4214,224000,Powiat ząbkowicki,grand total,2013,3201.11
4215,225000,Powiat zgorzelecki,grand total,2013,3435.69
4216,226000,Powiat złotoryjski,grand total,2013,3574.21
4217,261000,City with powiat status Jelenia Góra,grand total,2013,3367.22
4218,262000,City with powiat status Legnica,grand total,2013,3188.81
4219,263000,City with powiat status Wałbrzych to 2002,grand total,2013,
4220,264000,City with powiat status Wrocław,grand total,2013,4129.56
4221,265000,City with powiat status Wałbrzych since 2013,grand total,2013,3735.14
4222,401000,Powiat aleksandrowski,grand total,2013,2913.18
4223,402000,Powiat brodnicki,grand total,2013,2989.17
4224,403000,Powiat bydgoski,grand total,2013,3233.47
4225,404000,Powiat chełmiński,grand total,2013,3095.76
4226,405000,Powiat golubsko-dobrzyński,grand total,2013,3179.59
4227,406000,Powiat grudziądzki,grand total,2013,3136.5
4228,407000,Powiat inowrocławski,grand total,2013,3096.02
4229,408000,Powiat lipnowski,grand total,2013,2886.36
4230,409000,Powiat mogileński,grand total,2013,2949.32
4231,410000,Powiat nakielski,grand total,2013,3080.04
4232,411000,Powiat radziejowski,grand total,2013,2858.06
4233,412000,Powiat rypiński,grand total,2013,2983.31
4234,413000,Powiat sępoleński,grand total,2013,3077.03
4235,414000,Powiat świecki,grand total,2013,3343.53
4236,415000,Powiat toruński,grand total,2013,2911.23
4237,416000,Powiat tucholski,grand total,2013,2882.14
4238,417000,Powiat wąbrzeski,grand total,2013,3132.56
4239,418000,Powiat włocławski,grand total,2013,2883.38
4240,419000,Powiat żniński,grand total,2013,2877.89
4241,461000,City with powiat status Bydgoszcz,grand total,2013,3589.06
4242,462000,City with powiat status Grudziądz,grand total,2013,3021.42
4243,463000,City with powiat status Toruń,grand total,2013,3719.69
4244,464000,City with powiat status Włocławek,grand total,2013,3419.98
4245,601000,Powiat bialski,grand total,2013,2949.52
4246,602000,Powiat biłgorajski,grand total,2013,3088.2
4247,603000,Powiat chełmski,grand total,2013,3021.08
4248,604000,Powiat hrubieszowski,grand total,2013,3116.46
4249,605000,Powiat janowski,grand total,2013,3100.51
4250,606000,Powiat krasnostawski,grand total,2013,3128.85
4251,607000,Powiat kraśnicki,grand total,2013,2953.64
4252,608000,Powiat lubartowski,grand total,2013,2993.79
4253,609000,Powiat lubelski,grand total,2013,3029.43
4254,610000,Powiat łęczyński,grand total,2013,5138.84
4255,611000,Powiat łukowski,grand total,2013,2883.3
4256,612000,Powiat opolski,grand total,2013,3020.99
4257,613000,Powiat parczewski,grand total,2013,3037.61
4258,614000,Powiat puławski,grand total,2013,3785.23
4259,615000,Powiat radzyński,grand total,2013,3169.19
4260,616000,Powiat rycki,grand total,2013,3050.99
4261,617000,Powiat świdnicki,grand total,2013,3620.47
4262,618000,Powiat tomaszowski,grand total,2013,2931.59
4263,619000,Powiat włodawski,grand total,2013,3073.43
4264,620000,Powiat zamojski,grand total,2013,2870.16
4265,661000,City with powiat status Biała Podlaska,grand total,2013,3461.96
4266,662000,City with powiat status Chełm,grand total,2013,3184.22
4267,663000,City with powiat status Lublin,grand total,2013,3820.91
4268,664000,City with powiat status Zamość,grand total,2013,3410.42
4269,801000,Powiat gorzowski,grand total,2013,3524.85
4270,802000,Powiat krośnieński,grand total,2013,3232.97
4271,803000,Powiat międzyrzecki,grand total,2013,3216.2
4272,804000,Powiat nowosolski,grand total,2013,3253.97
4273,805000,Powiat słubicki,grand total,2013,3282.94
4274,806000,Powiat strzelecko-drezdenecki,grand total,2013,3261.1
4275,807000,Powiat sulęciński,grand total,2013,2740.65
4276,808000,Powiat świebodziński,grand total,2013,3104.58
4277,809000,Powiat zielonogórski,grand total,2013,3320.76
4278,810000,Powiat żagański,grand total,2013,3001.13
4279,811000,Powiat żarski,grand total,2013,3501.25
4280,812000,Powiat wschowski,grand total,2013,3006.82
4281,861000,City with powiat status Gorzów Wielkopolski,grand total,2013,3313.03
4282,862000,City with powiat status Zielona Góra,grand total,2013,3363.53
4283,1001000,Powiat bełchatowski,grand total,2013,5512.35
4284,1002000,Powiat kutnowski,grand total,2013,3265.05
4285,1003000,Powiat łaski,grand total,2013,2749.14
4286,1004000,Powiat łęczycki,grand total,2013,3425.9
4287,1005000,Powiat łowicki,grand total,2013,3121.34
4288,1006000,Powiat łódzki wschodni,grand total,2013,2796.04
4289,1007000,Powiat opoczyński,grand total,2013,3004.95
4290,1008000,Powiat pabianicki,grand total,2013,3094.69
4291,1009000,Powiat pajęczański,grand total,2013,3227.39
4292,1010000,Powiat piotrkowski,grand total,2013,2886.28
4293,1011000,Powiat poddębicki,grand total,2013,3690.42
4294,1012000,Powiat radomszczański,grand total,2013,2838.4
4295,1013000,Powiat rawski,grand total,2013,3058.13
4296,1014000,Powiat sieradzki,grand total,2013,3082.99
4297,1015000,Powiat skierniewicki,grand total,2013,2964.68
4298,1016000,Powiat tomaszowski,grand total,2013,3009.61
4299,1017000,Powiat wieluński,grand total,2013,2987.22
4300,1018000,Powiat wieruszowski,grand total,2013,2722.07
4301,1019000,Powiat zduńskowolski,grand total,2013,2986.98
4302,1020000,Powiat zgierski,grand total,2013,3301.43
4303,1021000,Powiat brzeziński,grand total,2013,2607.32
4304,1061000,City with powiat status Łódź,grand total,2013,3710.91
4305,1062000,City with powiat status Piotrków Trybunalski,grand total,2013,2769.22
4306,1063000,City with powiat status Skierniewice,grand total,2013,3082.48
4307,1201000,Powiat bocheński,grand total,2013,3230.64
4308,1202000,Powiat brzeski,grand total,2013,2928.51
4309,1203000,Powiat chrzanowski,grand total,2013,3323.83
4310,1204000,Powiat dąbrowski,grand total,2013,3054.85
4311,1205000,Powiat gorlicki,grand total,2013,2920.54
4312,1206000,Powiat krakowski,grand total,2013,3759.07
4313,1207000,Powiat limanowski,grand total,2013,2994.25
4314,1208000,Powiat miechowski,grand total,2013,2983.24
4315,1209000,Powiat myślenicki,grand total,2013,2917.16
4316,1210000,Powiat nowosądecki,grand total,2013,2871.55
4317,1211000,Powiat nowotarski,grand total,2013,2882.17
4318,1212000,Powiat olkuski,grand total,2013,3546.79
4319,1213000,Powiat oświęcimski,grand total,2013,3386.14
4320,1214000,Powiat proszowicki,grand total,2013,3021.4
4321,1215000,Powiat suski,grand total,2013,3076.24
4322,1216000,Powiat tarnowski,grand total,2013,2827.56
4323,1217000,Powiat tatrzański,grand total,2013,3276.19
4324,1218000,Powiat wadowicki,grand total,2013,2926.3
4325,1219000,Powiat wielicki,grand total,2013,3479.18
4326,1261000,City with powiat status Kraków,grand total,2013,3997.8
4327,1262000,City with powiat status Nowy Sącz,grand total,2013,3098.19
4328,1263000,City with powiat status Tarnów,grand total,2013,3448.15
4329,1401000,Powiat białobrzeski,grand total,2013,3384.33
4330,1402000,Powiat ciechanowski,grand total,2013,3460.07
4331,1403000,Powiat garwoliński,grand total,2013,3406.49
4332,1404000,Powiat gostyniński,grand total,2013,3073.49
4333,1405000,Powiat grodziski,grand total,2013,3997.34
