,code,powiat,year,sex,age,count
1514,3262000,City with powiat status Szczecin,2021,total,35-44,50271
1515,3263000,City with powiat status Świnoujście,2021,total,35-44,4368
1516,201000,Powiat bolesławiecki,2021,total,45-54,8577
1517,202000,Powiat dzierżoniowski,2021,total,45-54,8860
1518,203000,Powiat głogowski,2021,total,45-54,8054
1519,204000,Powiat górowski,2021,total,45-54,3157
1520,205000,Powiat jaworski,2021,total,45-54,4596
1521,206000,Powiat karkonoski,2021,total,45-54,6038
1522,207000,Powiat kamiennogórski,2021,total,45-54,3921
1523,208000,Powiat kłodzki,2021,total,45-54,13547
1524,209000,Powiat legnicki,2021,total,45-54,5508
1525,210000,Powiat lubański,2021,total,45-54,5074
1526,211000,Powiat lubiński,2021,total,45-54,10089
1527,212000,Powiat lwówecki,2021,total,45-54,3850
1528,213000,Powiat milicki,2021,total,45-54,3509
1529,214000,Powiat oleśnicki,2021,total,45-54,10910
1530,215000,Powiat oławski,2021,total,45-54,8113
1531,216000,Powiat polkowicki,2021,total,45-54,6092
1532,217000,Powiat strzeliński,2021,total,45-54,4238
1533,218000,Powiat średzki,2021,total,45-54,6282
1534,219000,Powiat świdnicki,2021,total,45-54,15107
1535,220000,Powiat trzebnicki,2021,total,45-54,9358
1536,221000,Powiat wałbrzyski,2021,total,45-54,4895
1537,223000,Powiat wrocławski,2021,total,45-54,19785
1538,224000,Powiat ząbkowicki,2021,total,45-54,5921
1539,225000,Powiat zgorzelecki,2021,total,45-54,8608
1540,226000,Powiat złotoryjski,2021,total,45-54,3805
1541,261000,City with powiat status Jelenia Góra,2021,total,45-54,6929
1542,262000,City with powiat status Legnica,2021,total,45-54,9099
1543,264000,City with powiat status Wrocław,2021,total,45-54,57215
1544,265000,City with powiat status Wałbrzych since 2013,2021,total,45-54,8756
1545,401000,Powiat aleksandrowski,2021,total,45-54,5241
1546,402000,Powiat brodnicki,2021,total,45-54,7625
1547,403000,Powiat bydgoski,2021,total,45-54,14347
1548,404000,Powiat chełmiński,2021,total,45-54,4839
1549,405000,Powiat golubsko-dobrzyński,2021,total,45-54,4246
1550,406000,Powiat grudziądzki,2021,total,45-54,4142
1551,407000,Powiat inowrocławski,2021,total,45-54,15676
1552,408000,Powiat lipnowski,2021,total,45-54,6095
1553,409000,Powiat mogileński,2021,total,45-54,4441
1554,410000,Powiat nakielski,2021,total,45-54,8274
1555,411000,Powiat radziejowski,2021,total,45-54,4135
1556,412000,Powiat rypiński,2021,total,45-54,4139
1557,413000,Powiat sępoleński,2021,total,45-54,3730
1558,414000,Powiat świecki,2021,total,45-54,9536
1559,415000,Powiat toruński,2021,total,45-54,12040
1560,416000,Powiat tucholski,2021,total,45-54,4459
1561,417000,Powiat wąbrzeski,2021,total,45-54,3373
1562,418000,Powiat włocławski,2021,total,45-54,9179
1563,419000,Powiat żniński,2021,total,45-54,6620
1564,461000,City with powiat status Bydgoszcz,2021,total,45-54,32269
1565,462000,City with powiat status Grudziądz,2021,total,45-54,8135
1566,463000,City with powiat status Toruń,2021,total,45-54,18302
1567,464000,City with powiat status Włocławek,2021,total,45-54,10401
1568,601000,Powiat bialski,2021,total,45-54,11194
1569,602000,Powiat biłgorajski,2021,total,45-54,10222
1570,603000,Powiat chełmski,2021,total,45-54,7303
1571,604000,Powiat hrubieszowski,2021,total,45-54,5862
1572,605000,Powiat janowski,2021,total,45-54,4818
1573,606000,Powiat krasnostawski,2021,total,45-54,6102
1574,607000,Powiat kraśnicki,2021,total,45-54,9264
1575,608000,Powiat lubartowski,2021,total,45-54,8980
1576,609000,Powiat lubelski,2021,total,45-54,19312
1577,610000,Powiat łęczyński,2021,total,45-54,5157
1578,611000,Powiat łukowski,2021,total,45-54,10431
1579,612000,Powiat opolski,2021,total,45-54,5896
1580,613000,Powiat parczewski,2021,total,45-54,3255
1581,614000,Powiat puławski,2021,total,45-54,11860
1582,615000,Powiat radzyński,2021,total,45-54,5904
1583,616000,Powiat rycki,2021,total,45-54,5304
1584,617000,Powiat świdnicki,2021,total,45-54,7403
1585,618000,Powiat tomaszowski,2021,total,45-54,8121
1586,619000,Powiat włodawski,2021,total,45-54,3499
1587,620000,Powiat zamojski,2021,total,45-54,11079
1588,661000,City with powiat status Biała Podlaska,2021,total,45-54,5399
1589,662000,City with powiat status Chełm,2021,total,45-54,5670
1590,663000,City with powiat status Lublin,2021,total,45-54,31756
1591,664000,City with powiat status Zamość,2021,total,45-54,5472
1592,801000,Powiat gorzowski,2021,total,45-54,7838
1593,802000,Powiat krośnieński,2021,total,45-54,5065
1594,803000,Powiat międzyrzecki,2021,total,45-54,5285
1595,804000,Powiat nowosolski,2021,total,45-54,7726
1596,805000,Powiat słubicki,2021,total,45-54,4481
1597,806000,Powiat strzelecko-drezdenecki,2021,total,45-54,4487
1598,807000,Powiat sulęciński,2021,total,45-54,3211
1599,808000,Powiat świebodziński,2021,total,45-54,5187
1600,809000,Powiat zielonogórski,2021,total,45-54,7287
1601,810000,Powiat żagański,2021,total,45-54,6977
1602,811000,Powiat żarski,2021,total,45-54,8666
1603,812000,Powiat wschowski,2021,total,45-54,3599
1604,861000,City with powiat status Gorzów Wielkopolski,2021,total,45-54,11469
1605,862000,City with powiat status Zielona Góra,2021,total,45-54,13644
1606,1001000,Powiat bełchatowski,2021,total,45-54,10815
1607,1002000,Powiat kutnowski,2021,total,45-54,10020
1608,1003000,Powiat łaski,2021,total,45-54,5471
1609,1004000,Powiat łęczycki,2021,total,45-54,5297
1610,1005000,Powiat łowicki,2021,total,45-54,8427
1611,1006000,Powiat łódzki wschodni,2021,total,45-54,8901
1612,1007000,Powiat opoczyński,2021,total,45-54,7701
1613,1008000,Powiat pabianicki,2021,total,45-54,13259
1614,1009000,Powiat pajęczański,2021,total,45-54,5633
1615,1010000,Powiat piotrkowski,2021,total,45-54,10168
1616,1011000,Powiat poddębicki,2021,total,45-54,4662
1617,1012000,Powiat radomszczański,2021,total,45-54,12021
1618,1013000,Powiat rawski,2021,total,45-54,5233
1619,1014000,Powiat sieradzki,2021,total,45-54,13023
1620,1015000,Powiat skierniewicki,2021,total,45-54,4223
1621,1016000,Powiat tomaszowski,2021,total,45-54,12002
1622,1017000,Powiat wieluński,2021,total,45-54,8311
1623,1018000,Powiat wieruszowski,2021,total,45-54,4835
1624,1019000,Powiat zduńskowolski,2021,total,45-54,6831
1625,1020000,Powiat zgierski,2021,total,45-54,19424
1626,1021000,Powiat brzeziński,2021,total,45-54,3461
1627,1061000,City with powiat status Łódź,2021,total,45-54,64369
1628,1062000,City with powiat status Piotrków Trybunalski,2021,total,45-54,7024
1629,1063000,City with powiat status Skierniewice,2021,total,45-54,4766
1630,1201000,Powiat bocheński,2021,total,45-54,11064
1631,1202000,Powiat brzeski,2021,total,45-54,9782
1632,1203000,Powiat chrzanowski,2021,total,45-54,11631
1633,1204000,Powiat dąbrowski,2021,total,45-54,5627
1634,1205000,Powiat gorlicki,2021,total,45-54,10688
1635,1206000,Powiat krakowski,2021,total,45-54,33936
1636,1207000,Powiat limanowski,2021,total,45-54,13285
1637,1208000,Powiat miechowski,2021,total,45-54,4985
1638,1209000,Powiat myślenicki,2021,total,45-54,13512
1639,1210000,Powiat nowosądecki,2021,total,45-54,21991
1640,1211000,Powiat nowotarski,2021,total,45-54,18591
1641,1212000,Powiat olkuski,2021,total,45-54,11280
1642,1213000,Powiat oświęcimski,2021,total,45-54,15144
1643,1214000,Powiat proszowicki,2021,total,45-54,4694
1644,1215000,Powiat suski,2021,total,45-54,8578
1645,1216000,Powiat tarnowski,2021,total,45-54,21278
1646,1217000,Powiat tatrzański,2021,total,45-54,5999
1647,1218000,Powiat wadowicki,2021,total,45-54,16699
1648,1219000,Powiat wielicki,2021,total,45-54,15040
1649,1261000,City with powiat status Kraków,2021,total,45-54,72960
1650,1262000,City with powiat status Nowy Sącz,2021,total,45-54,7618
1651,1263000,City with powiat status Tarnów,2021,total,45-54,10051
1652,1401000,Powiat białobrzeski,2021,total,45-54,3515
1653,1402000,Powiat ciechanowski,2021,total,45-54,8773
1654,1403000,Powiat garwoliński,2021,total,45-54,11264
1655,1404000,Powiat gostyniński,2021,total,45-54,4592
1656,1405000,Powiat grodziski,2021,total,45-54,11735
1657,1406000,Powiat grójecki,2021,total,45-54,11231
1658,1407000,Powiat kozienicki,2021,total,45-54,6057
1659,1408000,Powiat legionowski,2021,total,45-54,15070
1660,1409000,Powiat lipski,2021,total,45-54,3350
1661,1410000,Powiat łosicki,2021,total,45-54,3066
1662,1411000,Powiat makowski,2021,total,45-54,4197
1663,1412000,Powiat miński,2021,total,45-54,17541
1664,1413000,Powiat mławski,2021,total,45-54,7301
1665,1414000,Powiat nowodworski,2021,total,45-54,8503
1666,1415000,Powiat ostrołęcki,2021,total,45-54,9445
1667,1416000,Powiat ostrowski,2021,total,45-54,7350
1668,1417000,Powiat otwocki,2021,total,45-54,14545
1669,1418000,Powiat piaseczyński,2021,total,45-54,25466
1670,1419000,Powiat płocki,2021,total,45-54,12896
1671,1420000,Powiat płoński,2021,total,45-54,9102
1672,1421000,Powiat pruszkowski,2021,total,45-54,20396
1673,1422000,Powiat przasnyski,2021,total,45-54,5007
1674,1423000,Powiat przysuski,2021,total,45-54,4009
1675,1424000,Powiat pułtuski,2021,total,45-54,5265
1676,1425000,Powiat radomski,2021,total,45-54,15248
1677,1426000,Powiat siedlecki,2021,total,45-54,8881
1678,1427000,Powiat sierpecki,2021,total,45-54,5106
1679,1428000,Powiat sochaczewski,2021,total,45-54,9017
1680,1429000,Powiat sokołowski,2021,total,45-54,5542
1681,1430000,Powiat szydłowiecki,2021,total,45-54,3422
1682,1432000,Powiat warszawski zachodni,2021,total,45-54,15900
1683,1433000,Powiat węgrowski,2021,total,45-54,6643
1684,1434000,Powiat wołomiński,2021,total,45-54,29990
1685,1435000,Powiat wyszkowski,2021,total,45-54,7788
1686,1436000,Powiat zwoleński,2021,total,45-54,3621
1687,1437000,Powiat żuromiński,2021,total,45-54,4062
1688,1438000,Powiat żyrardowski,2021,total,45-54,8095
1689,1461000,City with powiat status Ostrołęka,2021,total,45-54,4474
1690,1462000,City with powiat status Płock,2021,total,45-54,11736
1691,1463000,City with powiat status Radom,2021,total,45-54,18818
1692,1464000,City with powiat status Siedlce,2021,total,45-54,7333
1693,1465000,City with powiat status Capital City Warszawa,2021,total,45-54,183203
1694,1601000,Powiat brzeski,2021,total,45-54,8698
1695,1602000,Powiat głubczycki,2021,total,45-54,4278
1696,1603000,Powiat kędzierzyńsko-kozielski,2021,total,45-54,9158
1697,1604000,Powiat kluczborski,2021,total,45-54,6356
1698,1605000,Powiat krapkowicki,2021,total,45-54,6372
1699,1606000,Powiat namysłowski,2021,total,45-54,4067
1700,1607000,Powiat nyski,2021,total,45-54,12649
1701,1608000,Powiat oleski,2021,total,45-54,6549
1702,1609000,Powiat opolski,2021,total,45-54,13195
1703,1610000,Powiat prudnicki,2021,total,45-54,5118
1704,1611000,Powiat strzelecki,2021,total,45-54,7245
1705,1661000,City with powiat status Opole,2021,total,45-54,12403
1706,1801000,Powiat bieszczadzki,2021,total,45-54,1916
1707,1802000,Powiat brzozowski,2021,total,45-54,6053
1708,1803000,Powiat dębicki,2021,total,45-54,13082
1709,1804000,Powiat jarosławski,2021,total,45-54,11489
1710,1805000,Powiat jasielski,2021,total,45-54,10984
1711,1806000,Powiat kolbuszowski,2021,total,45-54,6054
1712,1807000,Powiat krośnieński,2021,total,45-54,11215
1713,1808000,Powiat leżajski,2021,total,45-54,6584
1714,1809000,Powiat lubaczowski,2021,total,45-54,5368
1715,1810000,Powiat łańcucki,2021,total,45-54,8139
1716,1811000,Powiat mielecki,2021,total,45-54,13128
1717,1812000,Powiat niżański,2021,total,45-54,6147
1718,1813000,Powiat przemyski,2021,total,45-54,7417
1719,1814000,Powiat przeworski,2021,total,45-54,7812
1720,1815000,Powiat ropczycko-sędziszowski,2021,total,45-54,7411
1721,1816000,Powiat rzeszowski,2021,total,45-54,18750
1722,1817000,Powiat sanocki,2021,total,45-54,8887
1723,1818000,Powiat stalowowolski,2021,total,45-54,9657
1724,1819000,Powiat strzyżowski,2021,total,45-54,6184
1725,1820000,Powiat tarnobrzeski,2021,total,45-54,5391
1726,1821000,Powiat leski,2021,total,45-54,2508
1727,1861000,City with powiat status Krosno,2021,total,45-54,4181
1728,1862000,City with powiat status Przemyśl,2021,total,45-54,5140
1729,1863000,City with powiat status Rzeszów,2021,total,45-54,17094
1730,1864000,City with powiat status Tarnobrzeg,2021,total,45-54,4707
1731,2001000,Powiat augustowski,2021,total,45-54,5603
1732,2002000,Powiat białostocki,2021,total,45-54,16017
1733,2003000,Powiat bielski,2021,total,45-54,5351
1734,2004000,Powiat grajewski,2021,total,45-54,4272
1735,2005000,Powiat hajnowski,2021,total,45-54,3747
1736,2006000,Powiat kolneński,2021,total,45-54,3696
1737,2007000,Powiat łomżyński,2021,total,45-54,5258
1738,2008000,Powiat moniecki,2021,total,45-54,3644
1739,2009000,Powiat sejneński,2021,total,45-54,2032
1740,2010000,Powiat siemiatycki,2021,total,45-54,4532
1741,2011000,Powiat sokólski,2021,total,45-54,6432
1742,2012000,Powiat suwalski,2021,total,45-54,3829
1743,2013000,Powiat wysokomazowiecki,2021,total,45-54,5658
1744,2014000,Powiat zambrowski,2021,total,45-54,4129
1745,2061000,City with powiat status Białystok,2021,total,45-54,28435
1746,2062000,City with powiat status Łomża,2021,total,45-54,5337
1747,2063000,City with powiat status Suwałki,2021,total,45-54,6550
1748,2201000,Powiat bytowski,2021,total,45-54,7217
1749,2202000,Powiat chojnicki,2021,total,45-54,9263
1750,2203000,Powiat człuchowski,2021,total,45-54,4668
1751,2204000,Powiat gdański,2021,total,45-54,13023
1752,2205000,Powiat kartuski,2021,total,45-54,14535
1753,2206000,Powiat kościerski,2021,total,45-54,6937
1754,2207000,Powiat kwidzyński,2021,total,45-54,7680
1755,2208000,Powiat lęborski,2021,total,45-54,5713
1756,2209000,Powiat malborski,2021,total,45-54,5590
1757,2210000,Powiat nowodworski,2021,total,45-54,3120
1758,2211000,Powiat pucki,2021,total,45-54,8945
1759,2212000,Powiat słupski,2021,total,45-54,9370
1760,2213000,Powiat starogardzki,2021,total,45-54,11690
1761,2214000,Powiat tczewski,2021,total,45-54,10839
1762,2215000,Powiat wejherowski,2021,total,45-54,21404
1763,2216000,Powiat sztumski,2021,total,45-54,3512
1764,2261000,City with powiat status Gdańsk,2021,total,45-54,44699
1765,2262000,City with powiat status Gdynia,2021,total,45-54,23500
1766,2263000,City with powiat status Słupsk,2021,total,45-54,8078
1767,2264000,City with powiat status Sopot,2021,total,45-54,2889
1768,2401000,Powiat będziński,2021,total,45-54,15788
1769,2402000,Powiat bielski,2021,total,45-54,18164
1770,2403000,Powiat cieszyński,2021,total,45-54,18056
1771,2404000,Powiat częstochowski,2021,total,45-54,15206
1772,2405000,Powiat gliwicki,2021,total,45-54,11473
1773,2406000,Powiat kłobucki,2021,total,45-54,9708
1774,2407000,Powiat lubliniecki,2021,total,45-54,7674
1775,2408000,Powiat mikołowski,2021,total,45-54,10460
1776,2409000,Powiat myszkowski,2021,total,45-54,7301
1777,2410000,Powiat pszczyński,2021,total,45-54,10895
1778,2411000,Powiat raciborski,2021,total,45-54,9933
1779,2412000,Powiat rybnicki,2021,total,45-54,6971
1780,2413000,Powiat tarnogórski,2021,total,45-54,14566
1781,2414000,Powiat bieruńsko-lędziński,2021,total,45-54,6173
1782,2415000,Powiat wodzisławski,2021,total,45-54,13930
1783,2416000,Powiat zawierciański,2021,total,45-54,12450
1784,2417000,Powiat żywiecki,2021,total,45-54,15583
1785,2461000,City with powiat status Bielsko-Biała,2021,total,45-54,16583
1786,2462000,City with powiat status Bytom,2021,total,45-54,14153
1787,2463000,City with powiat status Chorzów,2021,total,45-54,10887
1788,2464000,City with powiat status Częstochowa,2021,total,45-54,21282
1789,2465000,City with powiat status Dąbrowa Górnicza,2021,total,45-54,11590
1790,2466000,City with powiat status Gliwice,2021,total,45-54,16687
1791,2467000,City with powiat status Jastrzębie-Zdrój,2021,total,45-54,8731
1792,2468000,City with powiat status Jaworzno,2021,total,45-54,8856
1793,2469000,City with powiat status Katowice,2021,total,45-54,26617
1794,2470000,City with powiat status Mysłowice,2021,total,45-54,6880
1795,2471000,City with powiat status Piekary Śląskie,2021,total,45-54,4815
1796,2472000,City with powiat status Ruda Śląska,2021,total,45-54,12306
1797,2473000,City with powiat status Rybnik,2021,total,45-54,12215
1798,2474000,City with powiat status Siemianowice Śląskie,2021,total,45-54,6377
1799,2475000,City with powiat status Sosnowiec,2021,total,45-54,18787
1800,2476000,City with powiat status Świętochłowice,2021,total,45-54,4426
1801,2477000,City with powiat status Tychy,2021,total,45-54,11131
1802,2478000,City with powiat status Zabrze,2021,total,45-54,14767
1803,2479000,City with powiat status Żory,2021,total,45-54,5434
1804,2601000,Powiat buski,2021,total,45-54,7672
1805,2602000,Powiat jędrzejowski,2021,total,45-54,8301
1806,2603000,Powiat kazimierski,2021,total,45-54,3399
1807,2604000,Powiat kielecki,2021,total,45-54,22838
1808,2605000,Powiat konecki,2021,total,45-54,7601
1809,2606000,Powiat opatowski,2021,total,45-54,5188
1810,2607000,Powiat ostrowiecki,2021,total,45-54,9755
1811,2608000,Powiat pińczowski,2021,total,45-54,3870
1812,2609000,Powiat sandomierski,2021,total,45-54,7955
1813,2610000,Powiat skarżyski,2021,total,45-54,6525
1814,2611000,Powiat starachowicki,2021,total,45-54,8332
1815,2612000,Powiat staszowski,2021,total,45-54,7320
1816,2613000,Powiat włoszczowski,2021,total,45-54,4539
1817,2661000,City with powiat status Kielce,2021,total,45-54,17505
1818,2801000,Powiat bartoszycki,2021,total,45-54,4711
1819,2802000,Powiat braniewski,2021,total,45-54,3490
1820,2803000,Powiat działdowski,2021,total,45-54,6275
1821,2804000,Powiat elbląski,2021,total,45-54,5245
1822,2805000,Powiat ełcki,2021,total,45-54,7662
1823,2806000,Powiat giżycki,2021,total,45-54,5174
1824,2807000,Powiat iławski,2021,total,45-54,8653
1825,2808000,Powiat kętrzyński,2021,total,45-54,5008
1826,2809000,Powiat lidzbarski,2021,total,45-54,3651
1827,2810000,Powiat mrągowski,2021,total,45-54,4547
1828,2811000,Powiat nidzicki,2021,total,45-54,3094
1829,2812000,Powiat nowomiejski,2021,total,45-54,4206
1830,2813000,Powiat olecki,2021,total,45-54,2801
1831,2814000,Powiat olsztyński,2021,total,45-54,13057
1832,2815000,Powiat ostródzki,2021,total,45-54,9331
1833,2816000,Powiat piski,2021,total,45-54,4955
1834,2817000,Powiat szczycieński,2021,total,45-54,6474
